ID,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,State
2568,113724,1,0,32,0,0,0,1,0,1,0,0,0,State-Florida
2569,145143,0,1,55,0,0,0,1,0,0,0,1,0,State-Illinois
2570,152569,0,1,53,0,0,1,0,0,0,0,0,1,State-New York
2571,148432,0,1,47,0,0,1,0,0,0,0,0,1,State-Texas
2572,117144,1,1,60,0,0,0,1,0,0,0,1,0,State-Other
2573,136108,1,0,36,0,0,1,0,0,0,1,0,0,State-California
2574,176445,1,0,49,0,1,0,0,0,0,1,0,0,State-Florida
2575,136663,1,0,45,0,1,0,0,0,0,0,0,1,State-Illinois
2576,153843,0,1,55,0,1,0,0,0,0,0,1,0,State-New York
2577,190226,0,0,64,0,1,0,0,0,0,0,1,0,State-Texas
2578,170638,0,0,65,1,0,0,0,0,0,0,1,0,State-Other
2579,144512,1,1,60,0,0,0,1,0,0,1,0,0,State-California
2580,127116,1,1,59,0,1,0,0,0,0,1,0,0,State-Florida
2581,154072,1,1,57,0,1,0,0,0,0,0,0,1,State-Illinois
2582,171855,0,1,43,0,1,0,0,0,0,1,0,0,State-New York
2583,151250,1,0,30,0,0,1,0,0,0,0,0,0,State-Texas
2584,160432,0,1,47,0,1,0,0,0,0,0,1,0,State-Other
2585,165526,0,1,56,0,1,0,0,0,0,0,0,1,State-California
2586,168655,0,0,32,0,0,1,0,0,0,1,0,0,State-Florida
2587,112393,0,0,42,0,1,0,0,0,0,0,0,0,State-Illinois
2588,164509,0,0,30,0,0,1,0,0,0,1,0,0,State-New York
2589,133955,1,0,45,0,0,1,0,0,0,1,0,0,State-Texas
2590,131353,1,1,43,0,1,0,0,0,0,1,0,0,State-Other
2591,155434,1,0,36,0,1,0,0,0,0,1,0,0,State-California
2592,128359,1,0,37,0,0,0,1,0,0,1,0,0,State-Florida
2593,157100,1,0,33,0,0,1,0,0,0,1,0,0,State-Illinois
2594,169139,0,1,55,0,1,0,0,0,0,1,0,0,State-New York
2595,152973,0,1,64,0,1,0,0,0,0,0,1,0,State-Texas
2596,151717,0,1,55,0,0,0,1,0,0,0,0,1,State-Other
2597,118793,1,0,49,0,1,0,0,0,0,1,0,0,State-California
2598,166664,0,0,38,0,0,0,1,0,0,0,0,0,State-Florida
2599,150664,1,1,61,0,0,1,0,0,0,1,0,0,State-Illinois
2600,154414,1,1,57,0,0,0,1,0,0,1,0,0,State-New York
2601,154549,0,1,68,0,1,0,0,0,0,0,0,1,State-Texas
2602,147111,0,1,49,0,0,0,0,1,0,0,0,1,State-Other
2603,141003,0,0,57,1,0,0,0,0,0,0,0,1,State-California
2604,119444,1,0,38,0,0,0,1,0,0,1,0,0,State-Florida
2605,136301,1,0,44,0,0,0,1,0,0,0,0,0,State-Illinois
2606,173059,0,1,73,0,0,0,1,0,0,0,0,1,State-New York
2607,142731,1,0,51,0,0,0,1,0,0,0,0,1,State-Texas
2608,152854,1,1,61,0,1,0,0,0,0,0,0,1,State-Other
2609,122775,1,0,42,0,0,0,1,0,0,1,0,0,State-California
2610,146681,0,2,72,0,0,0,1,0,0,0,0,1,State-Florida
2611,159821,0,1,65,0,1,0,0,0,0,0,0,1,State-Illinois
2612,150002,0,1,66,1,0,0,0,0,0,1,0,0,State-New York
2613,169755,0,0,75,0,1,0,0,0,0,1,0,0,State-Texas
2614,144078,1,1,51,0,1,0,0,0,0,1,0,0,State-Other
2615,130560,1,0,44,0,0,0,1,0,0,0,1,0,State-California
2616,135924,1,1,51,0,0,0,1,0,0,0,1,0,State-Florida
2617,164140,0,2,56,1,0,0,0,0,0,0,0,1,State-Illinois
2618,156386,1,1,39,0,0,0,1,0,0,1,0,0,State-New York
2619,124594,1,0,41,0,0,0,1,0,1,0,0,0,State-Texas
2620,175774,1,0,39,0,0,0,1,0,0,0,0,0,State-Other
2621,139228,0,0,60,1,0,0,0,0,0,0,1,0,State-California
2622,158494,0,1,46,0,1,0,0,0,0,0,1,0,State-Florida
2623,158684,0,0,39,0,0,1,0,0,0,1,0,0,State-Illinois
2624,157136,0,0,53,1,0,0,0,0,0,1,0,0,State-New York
2625,156551,1,1,70,0,0,0,0,1,0,0,0,1,State-Texas
2626,122448,1,0,38,0,1,0,0,0,0,1,0,0,State-Other
2627,182014,0,0,59,0,0,1,0,0,0,1,0,0,State-California
2628,134213,1,1,57,0,0,0,0,1,0,1,0,0,State-Florida
2629,125358,0,1,73,0,0,0,0,1,0,0,0,1,State-Illinois
2630,135544,1,0,42,0,0,1,0,0,0,0,1,0,State-New York
2631,136634,0,1,66,0,0,0,1,0,0,0,1,0,State-Texas
2632,162670,0,1,66,0,1,0,0,0,0,0,0,1,State-Other
2633,150334,0,1,48,0,0,0,1,0,0,0,0,0,State-California
2634,172066,0,0,39,0,0,1,0,0,0,1,0,0,State-Florida
2635,150729,1,1,62,0,0,1,0,0,0,0,0,1,State-Illinois
2636,134916,2,0,52,0,0,0,1,0,0,1,0,0,State-New York
2637,164892,0,1,44,1,0,0,0,0,0,1,0,0,State-Texas
2638,143602,1,1,54,0,0,1,0,0,0,1,0,0,State-Other
2639,133996,0,0,31,0,0,1,0,0,0,0,0,1,State-California
2640,141473,1,0,35,0,0,1,0,0,0,0,0,0,State-Florida
2641,163246,0,2,53,0,1,0,0,0,0,0,0,1,State-Illinois
2642,136732,1,1,61,0,1,0,0,0,0,0,0,1,State-New York
2643,169084,1,0,50,0,1,0,0,0,0,0,0,1,State-Texas
2644,177766,0,1,53,0,1,0,0,0,0,0,0,1,State-Other
2645,137929,0,0,35,0,0,1,0,0,0,0,0,1,State-California
2646,186610,0,0,69,0,0,0,1,0,0,1,0,0,State-Florida
2647,180141,0,0,34,0,1,0,0,0,0,0,1,0,State-Illinois
2648,172635,0,0,65,0,1,0,0,0,0,0,0,0,State-New York
2649,169016,0,1,50,0,1,0,0,0,0,1,0,0,State-Texas
2650,120193,0,0,29,0,0,0,1,0,0,0,0,0,State-Other
2651,127573,1,0,45,0,1,0,0,0,0,1,0,0,State-California
2652,115862,1,0,41,0,0,1,0,0,1,0,0,0,State-Florida
2653,149544,1,0,44,0,1,0,0,0,0,0,0,1,State-Illinois
2654,133228,1,0,40,0,1,0,0,0,0,1,0,0,State-New York
2655,170440,0,0,42,0,0,0,1,0,0,1,0,0,State-Texas
2656,138232,1,1,49,0,0,0,1,0,0,1,0,0,State-Other
2657,122554,1,1,65,0,1,0,0,0,0,0,0,1,State-California
2658,123536,1,0,37,0,1,0,0,0,0,0,0,1,State-Florida
2659,149413,0,1,68,0,1,0,0,0,0,1,0,0,State-Illinois
2660,142231,1,1,51,0,1,0,0,0,0,1,0,0,State-New York
2661,178789,0,0,40,1,0,0,0,0,0,0,1,0,State-Texas
2662,156534,0,1,52,0,0,0,1,0,0,1,0,0,State-Other
2663,158350,0,1,49,0,0,1,0,0,0,1,0,0,State-California
2664,181217,0,0,31,0,0,1,0,0,0,1,0,0,State-Florida
2665,149090,0,1,69,0,0,1,0,0,0,1,0,0,State-Illinois
2666,161787,0,0,33,1,0,0,0,0,0,0,1,0,State-New York
2667,118169,1,0,35,0,1,0,0,0,0,0,0,1,State-Texas
2668,124336,1,0,39,0,0,1,0,0,0,0,0,0,State-Other
2669,118222,0,0,30,0,1,0,0,0,0,1,0,0,State-California
2670,162335,0,1,68,1,0,0,0,0,0,1,0,0,State-Florida
2671,142033,1,1,49,0,0,0,1,0,0,0,0,0,State-Illinois
2672,186580,0,0,37,0,1,0,0,0,0,0,0,1,State-New York
2673,141437,1,1,63,1,0,0,0,0,0,0,0,1,State-Texas
2674,173705,0,2,69,0,0,0,0,1,0,0,1,0,State-Other
2675,161064,0,1,44,0,1,0,0,0,0,1,0,0,State-California
2676,138452,1,1,65,0,1,0,0,0,0,0,1,0,State-Florida
2677,118358,1,0,31,0,0,1,0,0,0,1,0,0,State-Illinois
2678,155012,0,1,47,0,0,0,1,0,0,0,0,1,State-New York
2679,109722,1,0,47,0,0,0,1,0,1,0,0,0,State-Texas
2680,138175,1,0,36,0,1,0,0,0,0,0,0,1,State-Other
2681,158656,0,1,64,0,0,0,1,0,0,0,1,0,State-California
2682,152117,0,1,55,0,0,0,1,0,0,1,0,0,State-Florida
2683,164813,1,0,42,0,1,0,0,0,0,1,0,0,State-Illinois
2684,154222,0,1,47,0,1,0,0,0,0,0,0,1,State-New York
2685,183512,0,0,34,0,1,0,0,0,0,1,0,0,State-Texas
2686,177520,0,1,61,0,1,0,0,0,0,0,1,0,State-Other
2687,141154,0,1,42,0,0,0,1,0,0,1,0,0,State-California
2688,180398,0,0,54,0,1,0,0,0,0,1,0,0,State-Florida
2689,118746,1,0,28,0,0,1,0,0,1,0,0,0,State-Illinois
2690,135196,1,0,36,0,0,0,1,0,0,1,0,0,State-New York
2691,160230,0,1,64,0,0,1,0,0,0,1,0,0,State-Texas
2692,122108,1,1,43,0,1,0,0,0,0,1,0,0,State-Other
2693,144392,1,1,46,0,0,0,1,0,0,1,0,0,State-California
2694,155424,0,1,44,0,1,0,0,0,0,0,0,1,State-Florida
2695,117688,1,0,41,0,1,0,0,0,0,1,0,0,State-Illinois
2696,192491,0,0,37,0,1,0,0,0,0,0,0,1,State-New York
2697,190273,0,0,29,0,0,1,0,0,0,1,0,0,State-Texas
2698,182571,0,0,58,0,0,0,0,1,0,0,0,1,State-Other
2699,138513,1,0,38,0,0,1,0,0,0,0,0,1,State-California
2700,116653,1,0,41,0,0,1,0,0,0,0,1,0,State-Florida
2701,142586,1,1,65,0,0,0,1,0,0,1,0,0,State-Illinois
2702,123529,0,1,55,0,0,1,0,0,1,0,0,0,State-New York
2703,174881,1,1,59,0,0,0,1,0,0,0,1,0,State-Texas
2704,171107,0,1,69,0,1,0,0,0,0,1,0,0,State-Other
2705,146910,1,1,56,0,0,0,1,0,0,0,0,1,State-California
2706,118690,0,0,61,0,1,0,0,0,0,1,0,0,State-Florida
2707,137244,1,1,65,1,0,0,0,0,0,1,0,0,State-Illinois
2708,182427,0,0,54,0,0,0,1,0,0,1,0,0,State-New York
2709,175342,0,1,62,0,0,1,0,0,0,0,0,0,State-Texas
2710,170044,0,1,66,1,0,0,0,0,0,1,0,0,State-Other
2711,179146,1,1,53,0,0,1,0,0,0,1,0,0,State-California
2712,177437,0,0,57,0,1,0,0,0,0,1,0,0,State-Florida
2713,154984,0,1,61,0,1,0,0,0,0,1,0,0,State-Illinois
2714,142403,1,0,49,0,1,0,0,0,0,0,0,1,State-New York
2715,155761,0,1,56,0,0,0,1,0,0,1,0,0,State-Texas
2716,137292,1,0,37,0,0,0,1,0,0,1,0,0,State-Other
2717,145576,0,0,75,0,0,1,0,0,0,0,0,1,State-California
2718,170321,0,0,73,0,0,0,1,0,0,1,0,0,State-Florida
2719,158086,0,1,51,1,0,0,0,0,0,0,0,1,State-Illinois
2720,181795,0,0,68,0,1,0,0,0,0,1,0,0,State-New York
2721,128389,0,0,73,0,0,0,1,0,1,0,0,0,State-Texas
2722,166835,0,0,74,0,1,0,0,0,0,0,1,0,State-Other
2723,169901,0,1,51,1,0,0,0,0,0,1,0,0,State-California
2724,180360,0,0,71,0,1,0,0,0,0,0,0,1,State-Florida
2725,163342,0,1,59,0,0,0,1,0,0,0,0,1,State-Illinois
2726,144989,0,1,46,0,1,0,0,0,0,1,0,0,State-New York
2727,131859,1,0,40,0,0,1,0,0,0,0,0,0,State-Texas
2728,151569,0,1,71,0,0,0,0,1,0,0,0,1,State-Other
2729,130372,1,1,49,0,0,0,0,1,0,1,0,0,State-California
2730,116014,1,1,41,0,0,1,0,0,1,0,0,0,State-Florida
2731,141120,1,1,52,0,1,0,0,0,0,1,0,0,State-Illinois
2732,139763,1,0,49,0,0,1,0,0,0,0,1,0,State-New York
2733,138725,1,1,65,0,1,0,0,0,0,0,0,1,State-Texas
2734,177981,1,0,48,0,1,0,0,0,0,1,0,0,State-Other
2735,162905,0,1,56,0,1,0,0,0,0,0,0,0,State-California
2736,113533,1,0,41,1,0,0,0,0,0,0,0,0,State-Florida
2737,159481,0,1,45,0,0,0,1,0,0,1,0,0,State-Illinois
2738,172117,0,1,43,0,1,0,0,0,0,1,0,0,State-New York
2739,121955,1,0,34,0,1,0,0,0,0,0,0,0,State-Texas
2740,167131,0,1,64,0,1,0,0,0,0,1,0,0,State-Other
2741,136802,1,0,40,0,0,1,0,0,0,0,0,1,State-California
2742,171853,0,0,38,0,0,0,1,0,0,1,0,0,State-Florida
2743,128249,0,0,59,0,1,0,0,0,1,0,0,0,State-Illinois
2744,147808,0,1,45,0,1,0,0,0,0,0,1,0,State-New York
2745,125509,1,0,46,1,0,0,0,0,0,0,0,1,State-Texas
2746,151012,0,0,74,0,1,0,0,0,0,0,0,1,State-Other
2747,170596,0,0,35,0,0,1,0,0,0,1,0,0,State-California
2748,185431,0,0,68,0,0,0,1,0,0,0,0,1,State-Florida
2749,142664,0,1,53,0,1,0,0,0,0,1,0,0,State-Illinois
2750,142586,1,1,65,0,0,0,1,0,0,1,0,0,State-New York
2751,129760,1,0,35,0,0,1,0,0,0,1,0,0,State-Texas
2752,128973,0,0,43,0,1,0,0,0,0,0,0,1,State-Other
2753,139435,1,0,47,0,0,0,1,0,0,0,0,1,State-California
2754,165370,0,0,36,0,1,0,0,0,0,0,0,0,State-Florida
2755,120194,1,0,41,0,0,1,0,0,1,0,0,0,State-Illinois
2756,142473,1,1,44,0,0,1,0,0,0,0,0,1,State-New York
2757,164590,0,0,52,0,1,0,0,0,0,1,0,0,State-Texas
2758,171232,0,1,61,0,0,0,1,0,0,1,0,0,State-Other
2759,134600,1,1,49,0,0,0,1,0,0,1,0,0,State-California
2760,146904,1,1,53,0,0,1,0,0,0,1,0,0,State-Florida
2761,149094,0,1,47,0,1,0,0,0,0,1,0,0,State-Illinois
2762,136075,1,0,37,0,0,0,1,0,0,1,0,0,State-New York
2763,160839,1,1,41,0,0,0,1,0,0,0,0,0,State-Texas
2764,177298,0,1,41,0,0,0,1,0,0,1,0,0,State-Other
2765,134026,1,1,70,0,0,0,1,0,0,1,0,0,State-California
2766,148918,1,1,57,0,0,1,0,0,0,0,0,1,State-Florida
2767,182122,0,0,58,0,0,0,1,0,0,0,0,0,State-Illinois
2768,137697,1,0,44,0,0,1,0,0,0,1,0,0,State-New York
2769,134074,1,1,68,0,0,0,1,0,0,1,0,0,State-Texas
2770,128520,1,1,60,0,1,0,0,0,0,0,1,0,State-Other
2771,162535,0,1,65,0,0,1,0,0,0,1,0,0,State-California
2772,136273,1,0,43,0,0,1,0,0,0,0,1,0,State-Florida
2773,163404,0,2,56,0,0,0,1,0,0,1,0,0,State-Illinois
2774,175774,1,0,39,0,0,0,1,0,0,0,0,0,State-New York
2775,178416,0,1,44,0,0,0,1,0,0,1,0,0,State-Texas
2776,175702,0,1,46,0,0,0,1,0,0,1,0,0,State-Other
2777,159385,1,1,69,0,0,0,1,0,0,0,1,0,State-California
2778,137070,1,1,54,0,0,1,0,0,0,1,0,0,State-Florida
2779,144689,1,1,69,0,1,0,0,0,0,1,0,0,State-Illinois
2780,153977,0,1,62,0,0,0,1,0,0,1,0,0,State-New York
2781,107144,0,2,54,0,0,1,0,0,0,0,0,1,State-Texas
2782,118701,1,1,56,0,0,1,0,0,0,1,0,0,State-Other
2783,190369,0,0,64,0,1,0,0,0,0,1,0,0,State-California
2784,163159,0,0,46,0,0,1,0,0,0,0,0,1,State-Florida
2785,137758,1,1,54,0,0,0,1,0,0,1,0,0,State-Illinois
2786,146757,0,1,57,0,0,1,0,0,0,0,0,1,State-New York
2787,179734,0,0,51,0,1,0,0,0,0,0,1,0,State-Texas
2788,163207,0,0,28,0,0,0,1,0,0,1,0,0,State-Other
2789,172071,0,1,66,1,0,0,0,0,0,1,0,0,State-California
2790,121840,1,0,37,0,0,0,1,0,0,0,0,1,State-Florida
2791,158582,0,1,38,0,0,0,1,0,0,0,0,0,State-Illinois
2792,172282,0,0,69,0,0,1,0,0,0,1,0,0,State-New York
2793,150387,0,2,64,0,1,0,0,0,0,1,0,0,State-Texas
2794,132583,1,1,59,0,0,0,1,0,0,0,0,1,State-Other
2795,162568,0,1,58,0,0,0,1,0,0,1,0,0,State-California
2796,144635,1,1,49,1,0,0,0,0,0,0,1,0,State-Florida
2797,133316,1,1,49,0,0,1,0,0,0,0,1,0,State-Illinois
2798,163967,0,1,52,0,1,0,0,0,0,1,0,0,State-New York
2799,152513,0,0,42,0,0,0,1,0,0,0,0,0,State-Texas
2800,125293,1,0,51,0,1,0,0,0,0,1,0,0,State-Other
2801,154111,0,1,55,0,0,0,0,1,0,0,0,1,State-California
2802,178394,0,0,34,0,0,0,1,0,0,1,0,0,State-Florida
2803,180739,0,0,62,0,1,0,0,0,0,0,1,0,State-Illinois
2804,122669,1,0,45,0,0,0,1,0,0,0,1,0,State-New York
2805,129236,1,0,33,0,0,1,0,0,0,1,0,0,State-Texas
2806,144911,0,1,61,0,0,0,1,0,0,1,0,0,State-Other
2807,154693,0,1,58,0,1,0,0,0,0,0,0,1,State-California
2808,148186,1,0,46,0,0,0,1,0,0,1,0,0,State-Florida
2809,154809,1,1,43,0,1,0,0,0,0,1,0,0,State-Illinois
2810,141580,1,1,42,0,0,0,1,0,0,1,0,0,State-New York
2811,180336,0,0,50,0,1,0,0,0,0,0,0,1,State-Texas
2812,147743,0,1,63,0,1,0,0,0,0,1,0,0,State-Other
2813,162972,0,1,65,0,1,0,0,0,0,0,0,0,State-California
2814,157333,0,1,66,1,0,0,0,0,0,0,0,1,State-Florida
2815,132313,1,0,38,0,0,0,1,0,0,0,0,1,State-Illinois
2816,184953,0,0,67,0,0,0,0,1,0,0,1,0,State-New York
2817,127071,1,0,52,1,0,0,0,0,0,0,1,0,State-Texas
2818,168148,0,0,63,0,0,0,1,0,0,0,1,0,State-Other
2819,165735,1,1,55,0,0,0,1,0,0,0,1,0,State-California
2820,186836,0,0,45,0,1,0,0,0,0,0,0,1,State-Florida
2821,104023,1,1,57,0,1,0,0,0,0,0,0,1,State-Illinois
2822,130093,0,0,30,0,1,0,0,0,0,1,0,0,State-New York
2823,157705,0,1,54,0,1,0,0,0,0,0,0,1,State-Texas
2824,125008,1,0,32,0,0,1,0,0,0,1,0,0,State-Other
2825,183257,0,0,25,0,0,1,0,0,0,0,0,0,State-California
2826,122280,1,0,45,0,0,0,1,0,0,1,0,0,State-Florida
2827,172159,0,0,42,0,1,0,0,0,0,0,0,1,State-Illinois
2828,164260,0,0,59,0,0,0,1,0,0,1,0,0,State-New York
2829,182733,0,0,36,0,0,1,0,0,0,0,0,1,State-Texas
2830,174290,0,1,49,1,0,0,0,0,0,0,1,0,State-Other
2831,158217,2,1,69,0,0,1,0,0,0,0,1,0,State-California
2832,121024,0,0,44,0,0,0,1,0,0,0,1,0,State-Florida
2833,170116,0,0,48,0,1,0,0,0,0,0,0,1,State-Illinois
2834,154006,1,0,35,0,0,0,1,0,0,1,0,0,State-New York
2835,169063,0,1,54,0,1,0,0,0,0,0,0,1,State-Texas
2836,111448,0,0,45,1,0,0,0,0,0,0,0,0,State-Other
2837,161825,0,1,41,0,0,1,0,0,0,1,0,0,State-California
2838,170886,1,0,49,0,1,0,0,0,0,1,0,0,State-Florida
2839,169109,0,0,38,0,1,0,0,0,0,1,0,0,State-Illinois
2840,160208,1,1,47,0,0,0,0,1,0,1,0,0,State-New York
2841,132889,1,1,52,0,0,0,1,0,0,0,1,0,State-Texas
2842,134738,1,0,36,0,0,1,0,0,0,1,0,0,State-Other
2843,130538,1,0,49,0,0,0,1,0,0,0,1,0,State-California
2844,182326,0,0,43,0,0,0,1,0,0,0,0,0,State-Florida
2845,126642,1,0,53,1,0,0,0,0,0,0,0,1,State-Illinois
2846,169932,0,1,56,1,0,0,0,0,0,1,0,0,State-New York
2847,144503,1,1,48,0,0,1,0,0,0,1,0,0,State-Texas
2848,160200,0,1,72,0,0,1,0,0,0,0,0,1,State-Other
2849,149638,0,1,68,1,0,0,0,0,0,1,0,0,State-California
2850,123830,0,0,33,0,0,1,0,0,0,0,0,0,State-Florida
2851,133051,0,0,61,0,0,0,0,1,0,0,1,0,State-Illinois
2852,172905,0,0,62,0,1,0,0,0,0,1,0,0,State-New York
2853,169702,0,1,69,0,0,0,1,0,0,0,0,1,State-Texas
2854,170300,1,0,45,1,0,0,0,0,0,1,0,0,State-Other
2855,170643,0,0,36,0,1,0,0,0,0,0,0,1,State-California
2856,130396,1,0,51,0,1,0,0,0,0,0,0,1,State-Florida
2857,150616,0,1,52,1,0,0,0,0,0,0,0,1,State-Illinois
2858,162772,0,1,51,0,0,1,0,0,0,0,1,0,State-New York
2859,130298,0,0,35,0,0,1,0,0,0,0,0,1,State-Texas
2860,152413,1,0,36,0,0,1,0,0,0,1,0,0,State-Other
2861,144155,1,1,63,0,1,0,0,0,0,0,0,1,State-California
2862,186979,0,0,49,1,0,0,0,0,0,0,0,1,State-Florida
2863,176532,1,1,45,0,0,0,1,0,0,1,0,0,State-Illinois
2864,142081,1,0,38,0,1,0,0,0,0,1,0,0,State-New York
2865,167546,0,0,32,0,1,0,0,0,0,0,0,1,State-Texas
2866,188420,0,0,31,0,0,0,1,0,0,0,1,0,State-Other
2867,131158,1,0,35,0,1,0,0,0,0,1,0,0,State-California
2868,161671,0,1,52,1,0,0,0,0,0,1,0,0,State-Florida
2869,169719,0,0,46,0,0,1,0,0,0,1,0,0,State-Illinois
2870,149160,0,1,71,1,0,0,0,0,0,1,0,0,State-New York
2871,124882,1,0,42,0,0,0,1,0,1,0,0,0,State-Texas
2872,190933,0,0,66,0,0,1,0,0,0,0,0,1,State-Other
2873,213734,0,0,75,0,0,1,0,0,0,0,0,1,State-California
2874,159292,0,1,70,0,0,0,1,0,0,0,0,1,State-Florida
2875,145759,1,1,56,0,1,0,0,0,0,0,0,1,State-Illinois
2876,122148,0,0,37,0,0,1,0,0,0,1,0,0,State-New York
2877,173395,0,0,33,0,1,0,0,0,0,0,1,0,State-Texas
2878,129819,1,0,49,1,0,0,0,0,0,1,0,0,State-Other
2879,145688,0,1,52,0,1,0,0,0,0,1,0,0,State-California
2880,162820,0,0,66,0,1,0,0,0,0,1,0,0,State-Florida
2881,160491,0,1,49,0,1,0,0,0,0,0,0,1,State-Illinois
2882,133235,1,0,34,0,0,0,1,0,0,1,0,0,State-New York
2883,135701,0,0,61,0,1,0,0,0,0,1,0,0,State-Texas
2884,131535,1,0,40,0,1,0,0,0,0,0,1,0,State-Other
2885,192556,0,0,60,0,0,0,1,0,0,0,0,0,State-California
2886,167384,0,1,50,0,0,1,0,0,0,1,0,0,State-Florida
2887,180573,0,0,49,0,0,0,1,0,0,0,1,0,State-Illinois
2888,177870,0,1,53,0,1,0,0,0,0,1,0,0,State-New York
2889,152278,0,1,57,0,0,0,0,1,0,0,0,1,State-Texas
2890,157107,0,1,52,0,0,1,0,0,0,1,0,0,State-Other
2891,118929,0,0,30,0,1,0,0,0,0,1,0,0,State-California
2892,136038,1,0,39,0,0,1,0,0,0,0,0,1,State-Florida
2893,120180,0,0,44,0,0,1,0,0,0,1,0,0,State-Illinois
2894,134230,1,1,55,0,0,0,1,0,0,0,0,1,State-New York
2895,131878,0,1,43,0,0,1,0,0,0,0,0,0,State-Texas
2896,170932,0,1,48,0,1,0,0,0,0,0,0,0,State-Other
2897,191249,0,0,64,0,0,1,0,0,0,1,0,0,State-California
2898,177598,0,0,77,0,0,1,0,0,0,0,1,0,State-Florida
2899,180982,1,1,61,0,0,1,0,0,0,1,0,0,State-Illinois
2900,122701,1,0,43,0,1,0,0,0,0,0,1,0,State-New York
2901,155212,0,1,51,0,1,0,0,0,0,0,0,1,State-Texas
2902,170617,0,0,50,0,1,0,0,0,0,1,0,0,State-Other
2903,164849,0,0,63,0,0,1,0,0,0,1,0,0,State-California
2904,162694,1,1,55,0,1,0,0,0,0,0,1,0,State-Florida
2905,161917,1,1,46,0,1,0,0,0,0,0,0,1,State-Illinois
2906,167472,0,1,73,0,1,0,0,0,0,0,0,1,State-New York
2907,121059,1,0,38,0,1,0,0,0,0,0,1,0,State-Texas
2908,129543,2,0,52,0,1,0,0,0,0,0,1,0,State-Other
2909,175903,0,1,69,0,1,0,0,0,0,1,0,0,State-California
2910,134984,1,1,45,0,0,0,1,0,0,0,0,0,State-Florida
2911,154998,0,1,64,0,0,1,0,0,0,0,0,1,State-Illinois
2912,154356,0,1,71,0,0,0,0,1,0,0,0,1,State-New York
2913,134242,0,1,61,0,1,0,0,0,0,0,1,0,State-Texas
2914,125410,1,0,47,0,1,0,0,0,0,1,0,0,State-Other
2915,173356,0,0,36,0,1,0,0,0,0,0,0,1,State-California
2916,128320,0,1,70,0,0,0,1,0,0,1,0,0,State-Florida
2917,123763,1,0,43,0,0,1,0,0,0,1,0,0,State-Illinois
2918,172570,0,0,36,0,1,0,0,0,0,1,0,0,State-New York
2919,134529,1,0,44,0,1,0,0,0,0,0,1,0,State-Texas
2920,170792,0,0,69,0,0,0,0,1,0,1,0,0,State-Other
2921,163211,0,0,38,0,1,0,0,0,0,1,0,0,State-California
2922,183891,0,1,46,0,1,0,0,0,0,0,1,0,State-Florida
2923,136065,1,1,52,0,0,1,0,0,0,1,0,0,State-Illinois
2924,139898,0,1,66,0,0,0,1,0,0,1,0,0,State-New York
2925,151141,0,0,80,0,0,1,0,0,0,0,0,1,State-Texas
2926,156939,0,1,44,0,1,0,0,0,0,1,0,0,State-Other
2927,180872,0,0,69,0,0,1,0,0,0,1,0,0,State-California
2928,172335,0,0,44,0,0,0,1,0,0,0,0,1,State-Florida
2929,161798,0,0,56,0,0,1,0,0,0,0,0,1,State-Illinois
2930,176842,0,0,70,0,0,0,0,1,0,0,0,1,State-New York
2931,129478,1,0,44,0,0,0,1,0,0,1,0,0,State-Texas
2932,146998,0,1,64,0,0,1,0,0,0,1,0,0,State-Other
2933,196843,0,0,30,0,0,1,0,0,0,1,0,0,State-California
2934,156551,1,1,70,0,0,0,0,1,0,0,0,1,State-Florida
2935,170053,0,1,55,0,1,0,0,0,0,0,1,0,State-Illinois
2936,171670,0,0,58,0,0,0,0,1,0,0,0,1,State-New York
2937,144359,1,1,42,0,1,0,0,0,0,1,0,0,State-Texas
2938,140887,1,1,68,0,0,1,0,0,0,1,0,0,State-Other
2939,148877,0,1,54,1,0,0,0,0,0,1,0,0,State-California
2940,174485,0,0,73,0,0,0,1,0,0,1,0,0,State-Florida
2941,164474,0,1,48,0,0,0,1,0,0,1,0,0,State-Illinois
2942,177226,0,1,57,0,0,0,1,0,0,1,0,0,State-New York
2943,172643,0,0,71,0,0,0,0,1,0,1,0,0,State-Texas
2944,185738,0,0,42,0,0,0,1,0,0,0,1,0,State-Other
2945,155686,0,1,54,1,0,0,0,0,0,1,0,0,State-California
2946,139062,1,0,37,0,0,1,0,0,0,1,0,0,State-Florida
2947,134600,1,1,49,0,0,0,1,0,0,1,0,0,State-Illinois
2948,140794,0,1,45,0,1,0,0,0,0,1,0,0,State-New York
2949,154690,1,1,49,0,1,0,0,0,0,0,0,0,State-Texas
2950,104428,0,1,51,0,1,0,0,0,0,1,0,0,State-Other
2951,132632,0,0,57,0,1,0,0,0,0,0,0,0,State-California
2952,138236,1,1,52,0,0,1,0,0,0,0,0,1,State-Florida
2953,136781,1,0,41,0,1,0,0,0,0,1,0,0,State-Illinois
2954,131385,1,0,36,0,0,1,0,0,0,0,1,0,State-New York
2955,124570,1,0,36,0,1,0,0,0,0,1,0,0,State-Texas
2956,125509,1,0,46,1,0,0,0,0,0,0,0,1,State-Other
2957,194642,0,0,69,0,1,0,0,0,0,1,0,0,State-California
2958,158646,0,1,58,0,1,0,0,0,0,0,1,0,State-Florida
2959,153201,1,1,45,0,0,1,0,0,0,1,0,0,State-Illinois
